r,l,t
-51,1,0.005173921585083008
61.0,2,0.009817123413085938
-51,3,0.015371084213256836
-51,4,0.021853208541870117
-51,5,0.025928258895874023
-51,6,0.06444311141967773
77.0,7,0.07836318016052246
95.0,8,0.08203792572021484
95.0,9,0.08558011054992676
95.0,10,0.0891408920288086
95.0,11,0.09316110610961914
95.0,12,0.09673690795898438
95.0,13,0.10022902488708496
95.0,14,0.10396409034729004
95.0,15,0.10900092124938965
95.0,16,0.11275410652160645
95.0,17,0.11647725105285645
95.0,18,0.1201009750366211
95.0,19,0.12406611442565918
95.0,20,0.1278371810913086
95.0,21,0.13155603408813477
95.0,22,0.1349480152130127
95.0,23,0.13873600959777832
95.0,24,0.1429281234741211
95.0,25,0.1463179588317871
95.0,26,0.15007615089416504
95.0,27,0.15394186973571777
95.0,28,0.1586780548095703
95.0,29,0.16272997856140137
95.0,30,0.16635704040527344
95.0,31,0.16990995407104492
95.0,32,0.17379093170166016
95.0,33,0.17749595642089844
95.0,34,0.18101286888122559
95.0,35,0.18444609642028809
95.0,36,0.1877450942993164
95.0,37,0.19134521484375
95.0,38,0.1949758529663086
95.0,39,0.19861292839050293
95.0,40,0.2022702693939209
95.0,41,0.20575714111328125
95.0,42,0.20945096015930176
95.0,43,0.21288108825683594
95.0,44,0.2165999412536621
95.0,45,0.2199411392211914
95.0,46,0.22400999069213867
95.0,47,0.22870492935180664
95.0,48,0.23268604278564453
95.0,49,0.23864221572875977
95.0,50,0.24309396743774414
95.0,51,0.2471311092376709
95.0,52,0.25086307525634766
95.0,53,0.254749059677124
95.0,54,0.2586491107940674
95.0,55,0.2626650333404541
95.0,56,0.26613903045654297
95.0,57,0.27007198333740234
95.0,58,0.27354001998901367
95.0,59,0.2775001525878906
95.0,60,0.2810862064361572
95.0,61,0.28447508811950684
95.0,62,0.288297176361084
95.0,63,0.2918570041656494
95.0,64,0.29530811309814453
95.0,65,0.29895496368408203
95.0,66,0.3026249408721924
95.0,67,0.3061208724975586
95.0,68,0.3109140396118164
95.0,69,0.3146321773529053
95.0,70,0.3191070556640625
95.0,71,0.3229968547821045
95.0,72,0.32712316513061523
95.0,73,0.33069896697998047
95.0,74,0.33426809310913086
95.0,75,0.3380560874938965
95.0,76,0.34156298637390137
95.0,77,0.3452160358428955
95.0,78,0.348984956741333
95.0,79,0.3532888889312744
95.0,80,0.3568730354309082
95.0,81,0.3607320785522461
95.0,82,0.36434507369995117
95.0,83,0.3684048652648926
95.0,84,0.37227582931518555
95.0,85,0.37633609771728516
95.0,86,0.37999892234802246
95.0,87,0.3837599754333496
95.0,88,0.3872251510620117
95.0,89,0.39133787155151367
95.0,90,0.3953080177307129
95.0,91,0.3990042209625244
95.0,92,0.402799129486084
95.0,93,0.4064030647277832
95.0,94,0.4106779098510742
95.0,95,0.4144620895385742
95.0,96,0.41831207275390625
95.0,97,0.42186689376831055
95.0,98,0.4258759021759033
95.0,99,0.4299890995025635
95.0,100,0.4342310428619385
