_AvgRewardSum,_AvgDiscountedRewardSum,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-51.0,-9.953616023134122,9.549019607843137,0,24,47.149557862360616,1.5098039215686274,0,3,1.4263744713571702,-3.831357888902501e-16,-0.6942287639898118,3.469731475249267,0.9999990698709961,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,1,54.56621380426559,-0.030379341232731116,-0.027266348968196352
-51.0,-9.953616023134122,32.529411764705884,8,49,183.9354094579008,1.8823529411764706,0,3,1.241061130334487,-1.1319921035393752e-16,-0.7446676374309898,3.154215015266731,0.9999991290933832,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,2,39.519216642933166,-1.2364302914846803e-09,-1.0807067907236956e-08
-51.0,-9.953616023134122,12.07843137254902,0,33,109.01345636293736,1.6470588235294117,0,3,1.3656286043829295,2.1769078914218755e-16,-0.953636420524283,3.004775193260828,0.9999990854615864,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,3,32.605688863041955,-0.008188964469277193,-0.016703642026420606
-51.0,-9.953616023134122,31.941176470588236,9,49,98.60438292964245,1.4509803921568627,0,3,1.2672049211841598,3.483052626275001e-17,-0.7446906894316354,3.154232062256455,0.9999991290843074,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,4,25.51975263330345,-3.907985046680551e-12,-4.7403414527025234e-11
-51.0,-9.953616023134122,6.784313725490196,0,28,83.03191080353709,1.7058823529411764,0,3,1.2664359861591696,1.9156789444512506e-16,-0.8231280737092799,3.1667434285319995,0.9999991422666404,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,5,21.56205756801177,-0.0023326160522239014,-0.00639988981886952
-51.0,-9.953616023134122,41.254901960784316,24,52,85.95463283352555,1.4509803921568627,0,3,1.071126489811611,-2.6122894697062506e-17,-0.7446932931078724,3.154233962143333,0.9999991290832165,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,6,17.24468311037687,0.0,0.0
-51.0,-9.953616023134122,40.1764705882353,11,52,136.30219146482122,1.4901960784313726,0,3,0.8381391772395232,-1.5673736818237505e-16,-0.7446932650872763,3.15423395732996,0.999999129083265,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,7,14.396701069810568,-8.881784197001252e-16,-3.1086244689504383e-15
-51.0,-9.953616023134122,34.98039215686274,16,41,59.8231449442522,2.0980392156862746,0,3,1.3433294886582086,3.483052626275001e-17,-0.7446932931079236,3.154233962143552,0.9999991290833549,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,8,12.157961171431237,-3.1086244689504383e-15,0.0
-51.0,-9.953616023134122,38.78431372549019,24,49,28.522106881968476,1.9803921568627452,0,3,1.3917723952326029,-2.6122894697062506e-17,-0.7446932931078375,3.1542339621431883,0.9999991290831244,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,9,10.407548022613067,2.220446049250313e-16,0.0
-51.0,-9.953616023134122,43.96078431372549,24,52,76.50826605151865,1.5490196078431373,0,3,0.9926951172625911,5.224578939412501e-17,-0.7446932931079752,3.15423396214377,0.9999991290834935,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,10,9.051757566754334,2.220446049250313e-16,2.220446049250313e-16
