_AvgRewardSum,_AvgDiscountedRewardSum,_Timesteps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-473.6513,-24.62521502780706,33742,246.516,1,496,24369.781744,2.1745,0,5,2.5020497500000003,0.0,-3.400087599084448,2.38211040383805,0.9999997809485232,-22.574432847764594,-53.61819249456831,-0.8251331448554993,83.36231848691104,170,83.52460135024596,-2.6644812800569184e-08,-1.2272804994495345e-09
-516.17224,-29.834845692169512,35742,259.508,2,496,21055.029936,2.132,0,5,2.696576,-1.5987211554602253e-17,-3.309869869141352,2.354212915463581,0.9999998008192592,-24.46604515715308,-57.700932286587225,-0.8271275758743286,100.82436573460035,180,102.57777224661287,-0.00028080680332065455,-8.245952809460277e-10
-458.3007,-22.915811592088374,37742,239.014,1,496,23171.551804,2.093,0,5,2.588351,1.0658141036401503e-17,-3.636466714349508,2.5002114204193635,0.9999997633570367,-21.883821696620608,-52.69368765226064,-0.829240620136261,71.23950111452534,190,72.85285828474191,-0.001631874674101308,-0.0065559912976400625
-441.66382,-22.257430797082026,39742,262.908,1,498,20152.603536,2.092,0,5,2.483535999999999,7.105427357601002e-18,-3.454737262825964,2.400331076210561,0.9999997631168839,-21.08160538262449,-50.26544903751945,-0.831214427947998,71.33019066938604,200,71.46240547896043,-9.478666207973774e-05,-0.00035492829180583385
-476.04987,-26.154965769317215,41742,281.156,1,498,23773.447664,2.0605,0,5,2.5418397500000003,7.105427357601002e-18,-3.3084636860181384,2.4067750548748545,0.999999779476106,-22.62551793794037,-52.6661595179284,-0.8328835964202881,82.05150634731312,210,82.48333554870474,-1.0001813181004238e-05,-0.0007728464465583951
-419.17218,-23.53462199646611,43637,294.0738786279683,2,497,22383.240979943053,2.0601583113456465,0,5,2.5135313733544042,2.2497395327496575e-17,-3.101397801248943,4.481144315821055,0.9999997705986413,-21.00216575712593,-48.04130737429847,18.065902709960938,76.00882467481279,220,76.61217955582886,-2.5517897095372888e-06,-4.754665039463646e-08
-469.9081,-25.979301123879726,45637,300.598,2,498,19791.550396,2.081,0,5,2.561439,0.0,-3.313149652003786,2.3989409470526484,0.9999997767522907,-22.326337953698832,-52.00749007358169,-0.8348129987716675,80.25614351085966,230,80.52232124339321,-2.1934446325921897e-07,-3.009061695369297e-07
-428.6683,-22.212029591697295,47637,250.52,1,494,20464.9336,2.012,0,5,2.357856,3.019806626980426e-17,-3.5202980989605517,2.511148671265262,0.9999997437351013,-20.433874226115744,-47.90699400339983,-0.835023045539856,60.90742147842294,240,62.948002712835475,-2.749295709314481e-06,-6.495919331328537e-07
-340.53708,-20.625256435310263,49478,259.8886474741988,1,498,22407.00172337437,2.0293318848451927,0,5,2.2522629430843883,-5.40336681186388e-17,-4.4977129754729885,4.593687306623123,0.9999997415972499,-17.48910128538169,-52.300879032726115,18.065250396728516,59.91607866273178,250,62.16451053807517,-0.0001887744724220486,-9.547882626748105e-07
-432.53735,-20.262958682047618,51478,267.568,3,497,20766.449376,2.081,0,5,2.474439,1.4210854715202004e-17,-3.205142049827035,2.3621938852438604,0.9999997624107178,-20.715035819271183,-47.6987444895475,-0.834073007106781,70.86517473946577,260,73.02112145303741,-9.11781546879542e-05,-2.91300030752506e-05
-433.9422,-21.653842190952524,53478,266.298,2,498,19676.979196000004,1.9975,0,5,2.39149375,2.1316282072803006e-17,-4.020657932013652,2.369437236342765,0.9999997617648119,-20.722688071427438,-54.47764910613534,-0.8330896496772766,70.49616406579653,270,70.52366269631261,-0.00011004568510863955,-0.00010324741798739545
-453.1102,-21.76340420794859,55412,266.7166494312306,2,494,19604.800787946388,2.0392967942088935,0,5,2.445198264550219,-1.469581666515202e-17,-3.2728731473478474,4.433383410571847,0.9999997811693407,-22.415882222769383,-52.363166344818346,18.068073272705078,83.5421709581938,280,84.1539443096028,-0.00013989277926018673,-0.0014235274678586762
-392.15506,-21.490540923008314,57412,302.476,9,491,21985.545424000004,1.9265,0,5,2.3020977499999997,-7.105427357601002e-18,-4.692584991955161,2.13507637358842,0.9999997602447277,-18.640678127944668,-57.78594967025206,-0.8306939005851746,69.57362157086304,290,73.31741949409796,-2.0899248331929243e-08,-3.2969105268065846e-07
-434.17975,-24.17011722501076,59328,297.07724425887267,1,497,22631.660004096913,2.109081419624217,0,5,2.5616920580890077,2.225081635991963e-17,-3.4113951561000406,4.648098740849417,0.999999765339111,-21.52539970330259,-50.620108294515056,18.070451736450195,72.77318123190238,300,75.36944957582777,-0.0011494384455468243,-0.0009178062856984859
-480.53094,-25.31426276411299,61296,248.78252032520325,1,498,20281.66001966422,2.081808943089431,0,5,2.633043069188314,2.888385104715855e-17,-3.349688950313018,4.515821247203685,0.9999997818531132,-23.259557410629874,-54.03975407962758,18.069562911987305,83.95922241599854,310,84.692038788535,-0.00015016769895948023,-0.0036239413632446205
-365.50937,-21.650898091373595,62957,177.08669476219146,3,496,19452.056300995937,2.066827212522577,0,5,2.3561602525045116,-3.422240750199158e-17,-3.280763152676777,4.3099418232316316,0.9999997784420145,-20.83224330737293,-50.44919416348426,18.07219696044922,81.48364312983911,320,83.23124697496745,-4.7038442652080903e-07,-4.542207581170743e-07
-433.9394,-19.549528138079186,64957,232.238,1,497,22702.831356,2.051,0,5,2.427399,-1.4210854715202004e-17,-3.2736347101466063,2.4185704100074528,0.9999997583135076,-20.81724097894559,-47.93128784922243,-0.8272413611412048,68.5346148709466,330,68.60287894764367,-0.0009959572742832545,-0.0002759673939090046
-336.47226,-21.009484020637228,66717,285.2477272727273,1,497,24951.424994834717,1.9301136363636364,0,5,2.429774987086777,-4.4408920985006264e-17,-4.2792736099325746,4.337074993909781,0.9999997600245302,-18.043393622350624,-53.74446806701981,18.07306671142578,69.35707334670818,340,71.47729207327231,-0.00011082002530482526,-0.000614383605464841
-363.39102,-22.825005398908853,68644,319.287493513233,11,497,18962.244280536415,1.889465490399585,0,5,2.2975901138843335,1.4749200534719256e-17,-4.250409842020807,4.8093554406899415,0.9999997318001951,-17.79182658766861,-49.48718998508756,18.0726375579834,55.61288886903588,350,55.6431765064271,-7.29241677150938e-05,-1.441383445932587e-07
-384.4944,-23.026614334454088,70644,264.146,1,498,20662.266684000002,1.9425,0,5,2.24119375,3.552713678800501e-17,-4.226775036145446,2.436151441693218,0.9999997200113973,-18.188521949070548,-48.35741651639971,-0.8271898031234741,51.00524056317264,360,51.090233603868136,-0.0011122276270056908,-6.240701136261961e-05
-357.87784,-18.239625411414043,72491,252.0286951813752,1,498,19973.356512807466,2.0043313481321063,0,5,2.344323415925795,-1.1541029817435304e-17,-3.626941689338629,4.46189163383061,0.9999997551998341,-18.487393889424148,-48.013978556186416,18.07233428955078,66.46737701767395,370,66.53681768481674,-0.0007315597302939292,-0.0009382209699302368
-353.88116,-24.282499925904727,74236,266.4704871060172,1,498,21872.1631691037,1.988538681948424,0,5,2.354023365982217,-1.2215634425675075e-17,-3.441503162746518,4.298288254227843,0.9999997683523238,-19.027330999561585,-48.752081686280626,18.071746826171875,74.64759338342782,380,74.89722341084621,-0.0021490104581971536,-0.00018391137035167482
-304.02884,-20.517003607573834,75840,282.5854114713217,1,497,21657.246445528945,2.048004987531172,0,5,2.3960745735412092,-8.859635109228182e-18,-4.223328808847037,3.6226436103940802,0.9999997985117199,-17.803213055006957,-59.810356431007165,18.07114601135254,99.19061614180069,390,102.96959174768645,-0.012858412964280141,-0.005077366527064475
-344.777,-19.864474618806618,77664,251.01754385964912,1,498,23436.97776238843,1.9199561403508771,0,5,2.2885491208833493,-3.895519384649672e-17,-3.673438087128281,4.530184959610571,0.9999997523356523,-17.922093204678113,-47.297161757429365,18.068376541137695,62.75866341267665,400,62.874057645503164,-0.0016449206591500065,-0.023195410693294782
-338.24606,-22.29169149946465,79492,246.87527352297593,1,498,21872.146368907677,1.9042669584245075,0,5,2.240835184750705,-7.773990544421227e-18,-3.581859300172984,5.080722206671133,0.9999997136349603,-17.406101344637676,-42.44853720453939,18.051733016967773,48.93403910024318,410,48.99418756541059,-0.00023237424594935163,-0.0016473064351985034
-292.504,-15.844103863884332,81120,252.8396805896806,6,498,21316.146902109278,1.9871007371007372,0,5,2.2707181299011765,1.7458052475678137e-17,-3.6267817032415577,3.9642602340810966,0.9999997744767536,-17.091172320815875,-49.246615123869944,18.072757720947266,78.83471772558802,420,79.48601399075903,-0.003616702751052525,-4.61695411619889e-05
-283.32184,-19.51060916066576,82630,202.22847682119206,2,493,18527.52726854085,1.96158940397351,0,5,2.2117696592254728,0.0,-2.9298081745621474,3.944962625077078,0.9999997762533187,-17.600150032698476,-43.47096996587652,18.075359344482422,79.57432883687414,430,80.70513161755561,-0.013782301453553192,-0.015129534425498692
-280.61472,-17.1260787355994,84282,250.3044794188862,2,498,23826.666977513494,1.8734866828087167,0,5,2.186778884205219,0.0,-4.066912579386318,4.51458003886855,0.9999997629430868,-16.05334432029067,-50.177758974061746,18.077363967895508,71.07985493814722,440,72.11955101649498,-0.006568848098818192,-0.012036675805808361
-325.3195,-26.36279887367353,86021,270.80966072455436,1,491,25819.194938297773,1.9212190914318574,0,5,2.217485345328444,4.085927175158713e-18,-3.4597413708373566,4.549609975908939,0.9999997448097577,-17.34289462686559,-44.69301716581851,18.078594207763672,60.404935161489846,450,61.11844730371297,-0.0066297916111526245,-0.053036645531349125
-324.84116,-18.77238491968979,87893,216.32905982905982,1,496,22382.468642705822,1.9316239316239316,0,5,2.1491708671195844,-3.036507417778206e-17,-4.201126892975588,4.729958193742156,0.9999997308803383,-16.4501088890462,-47.819982120589344,18.051591873168945,55.21139554989682,460,57.363187002951044,-0.03465367700378175,-0.011621338426301087
-326.49826,-20.210190708817247,89655,266.96538024971625,3,498,24092.683818498997,1.8887627695800226,0,5,2.2736648710770067,-8.065184287855848e-18,-3.6549316379839327,4.556416587990544,0.9999997744944832,-17.497678612774006,-49.522055694169104,18.066741943359375,76.40338085731784,470,77.409076909386,-0.01057014691867475,-0.019129235607668438
-268.33707,-14.948026374299886,91278,260.62538508934074,4,498,21320.394475745114,1.922365988909427,0,5,2.2527529972905653,-3.502367151004807e-17,-4.046786574325662,4.771195209012637,0.9999997464942265,-15.70448683711902,-47.81080440106265,18.079761505126953,62.65346513833573,480,63.47192295233569,-0.00011825086016070685,-0.0023782878145524045
-305.77057,-16.60808371514159,92981,237.91074574280682,2,498,21498.397201029304,1.9659424544920727,0,5,2.2830444288670226,0.0,-4.33858751583709,4.370739582584713,0.9999997514337199,-17.077117700712897,-51.99665846350504,18.0798397064209,64.78208620915386,490,65.43451742754523,-0.0021905109969211356,-0.0005660552187638501
-308.17633,-17.031590595544138,94597,264.92017326732673,2,488,19890.358107890774,1.8576732673267327,0,5,2.316376764532889,3.51753829584208e-17,-3.3835576936607423,4.534675308455903,0.9999997539837568,-18.121773547758448,-45.64833117552169,18.079099655151367,66.34480318406708,500,66.86130287270156,-0.003975333962622951,-0.0008527140516971787
-298.58148,-19.629989277154127,96116,237.18828176431862,3,492,20513.223272821197,1.9703752468729427,0,5,2.2525785952003172,1.8710802784992762e-17,-3.617971960561499,4.223529450111003,0.9999997694652925,-18.493383488494807,-49.951173537802966,18.077648162841797,75.17098551914434,510,75.19918623018461,-0.00023021163467462635,-0.0018237842401493953
-354.5928,-22.868495201836804,97910,271.814381270903,1,494,20839.96944758261,1.9459308807134894,0,5,2.306441078834564,1.5842647397103683e-17,-3.0419907478624455,4.229689704402141,0.9999997709896952,-18.618236727550542,-45.19500909178321,18.075775146484375,76.1951173933218,520,76.22027874435942,-0.0003235170381685748,-0.0004764452673433617
-173.74017,-20.415165485981895,98958,282.4017175572519,2,498,21816.625836744657,1.9666030534351144,0,5,2.2670144149525093,1.3559975873284354e-17,-3.173750931587531,3.2127548336923235,0.9999998057548325,-14.825048815597468,-47.4924149593751,18.073612213134766,106.11780606489728,530,111.97179032926888,-0.0006149614537052095,-9.979272045423926e-05
-266.3746,-21.2378547622019,100192,242.55267423014587,6,497,23591.234259461136,2.0429497568881687,0,5,2.467361153067202,-2.3032179441170183e-17,-3.1191771336418253,3.4807916657993543,0.9999998173615497,-20.03732127757919,-54.03997678887933,18.071422576904297,119.72156778026128,540,125.46492934674214,-0.004134077006946235,-0.003522309785652711
-152.66554,-18.326861295722168,101170,265.83231083844584,2,496,20015.579242308286,1.9918200408997955,0,5,2.2371519021750497,4.359157888098774e-17,-2.46921618673475,3.205112501284095,0.9999998009534091,-13.923452679338551,-38.70537164197402,18.069652557373047,100.73631449155579,550,111.57087122229329,-0.0001680633494851591,-0.00038099756295828513
-283.8355,-24.483123859111846,102523,246.29637841832962,1,498,22637.24031947838,2.0436067997043605,0,5,2.5132499621710584,3.150965568780932e-17,-2.75657336697019,3.652840403496532,0.9999998047673799,-19.349645406139203,-47.59099872543421,18.068256378173828,104.94230591583634,560,109.43447498996264,-0.00032089652412570224,-0.0002911326850840723
-272.0236,-19.23560595667039,103993,245.29319727891158,1,494,18760.679341478088,1.916326530612245,0,5,2.2644273219491877,-3.3835368369528583e-17,-3.045296174080575,4.212291184860201,0.9999997634199429,-17.3273158976685,-43.07622016119433,18.067447662353516,71.32721978311798,570,72.3264870780925,-0.00038571931000164206,-0.00037849602063988463
-285.07513,-17.80053841202358,105501,271.66379310344826,1,498,22428.036169166742,2.006631299734748,0,5,2.4787358667126345,1.8847287420692312e-17,-3.545973446905184,3.8957791725186097,0.9999997831159223,-17.841821114211665,-50.557063437333056,18.067188262939453,85.26794669709643,580,85.37362362017119,-0.000400190336641737,-0.0004277501010270246
-216.06339,-20.974035270602524,106778,232.8950665622553,1,498,23495.57865224694,1.9537979639780736,0,5,2.227309381264453,0.0,-3.5314379714318367,3.9345541300971405,0.9999997660725585,-15.441406593187093,-45.67818483323951,18.06752586364746,73.007837387081,590,75.40664932359577,-0.009478399097278212,-0.000326989874802619
-226.3356,-23.380853644938888,108057,270.37920250195464,2,498,17599.7037426009,1.9913995308835026,0,5,2.3056336159810153,0.0,-3.1093647657865877,3.877375416541006,0.9999997878277932,-16.05104192390503,-45.34888245364282,18.068387985229492,88.70668666462396,600,88.7162905166076,-2.586017880501501e-06,-0.0003301674157489831
-178.02512,-17.273596868084567,109069,235.89525691699606,1,492,20767.433692918185,1.9812252964426877,0,5,2.2871969176209594,0.0,-2.853543427949821,3.399063878089137,0.9999998008349668,-16.055225055694226,-44.71879245177836,18.069408416748047,100.80477567174262,610,100.81580451855015,-0.00010681836791692767,-7.271752327753234e-05
-297.6971,-23.830087791102887,110407,242.4544095665172,3,498,19064.238952902513,2.0508221225710015,0,5,2.484711581214628,-5.310483824813903e-18,-3.1291795755922456,3.6005214143244872,0.9999998140111014,-20.646490119884255,-54.29603946039365,18.070655822753906,115.64962136730973,620,119.70755629710195,-6.98347101548702e-05,-5.376710637827742e-06
-269.4721,-17.657600329668178,111701,275.1499227202473,2,496,21931.943520086763,2.021638330757342,0,5,2.4740294642494547,3.2946340143435864e-17,-2.6416501518619073,3.30681813868639,0.9999998244734037,-19.596618993411006,-49.70676300706324,18.07178497314453,130.10579415543464,630,130.57333391598854,-0.000511564164058731,-0.00011947017722246933
-86.3174,-11.945978976668146,112329,268.8343949044586,6,498,18617.79423100329,1.8248407643312101,0,5,2.1986186052172503,0.0,-2.358698458082994,2.8394486146494686,0.9999998113122487,-12.032805941659952,-37.025111183516984,18.072771072387695,112.48958447476389,640,139.45493050780988,-0.001041427017962393,-3.188055189262684e-05
-231.91626,-22.475385603835655,113555,221.22349102773245,3,496,18812.715141483197,2.036704730831974,0,5,2.3599904462582066,-4.6364941974557926e-17,-3.4034438399610405,3.5452780166049345,0.9999998022940221,-17.266591427265155,-51.73808708588099,18.073368072509766,103.8915076381533,650,107.51163542005924,-0.008815592912584602,-0.00995711485391193
-165.84605,-20.274730016550937,114469,251.13566739606128,2,493,19032.793410550206,2.033916849015317,0,5,2.3391122294097646,7.773990544421227e-18,-2.6911268560640607,3.591695951686319,0.9999998066336109,-16.14866752954214,-43.843299354705984,18.07377815246582,107.10427212235271,660,108.14144000326323,-0.00436129235586713,-0.005266046657213419
-102.61855,-15.415308661400038,115013,242.44301470588235,2,497,19848.386458558605,2.130514705882353,0,5,2.8303923821366785,-3.2653618371328135e-17,-2.5960761754936876,2.5278132985146073,0.9999998594676941,-16.31337731192347,-53.12125155976584,18.073781967163086,204.73448153687673,670,206.6398819181458,-0.00914646358303739,-0.0057876174647657486
-219.60286,-17.455913935651573,116102,260.0330578512397,3,494,20881.256942072872,2.051423324150597,0,5,2.353645816205295,-2.609890673131681e-17,-2.947424139973922,3.3138465601569087,0.9999998220652151,-18.72291432586117,-51.72318547432286,18.07350730895996,127.19184273119383,680,130.30081098788963,-0.0038220223328395697,-0.005239535830411368
-227.09854,-12.384401891361088,117207,244.69321266968325,2,498,22596.3339358326,2.0452488687782804,0,5,2.4775905489240593,1.2860502004707696e-17,-2.4034898252661496,3.4357681981731583,0.9999998180148021,-19.543219095948835,-45.76914572501173,18.072999954223633,122.07140842548274,690,124.51461013901613,-0.019178229143924863,-0.011651207297706634
-300.39194,-20.6273707923466,118753,242.78654592496767,1,496,21082.70346711206,1.9573091849935318,0,5,2.2206871967720394,-3.217205142510156e-17,-4.457815926079436,4.1216641623265735,0.9999997751449039,-18.229449768941738,-48.5058149958223,18.072465896606445,78.47035199930727,700,79.08793088731524,-0.003984716298473856,-0.00789867254441945
-373.6037,-24.802467081800483,120363,187.36273291925465,1,493,23777.50817638208,2.2559006211180126,0,5,2.585446549130049,-5.295970701317517e-17,-3.147102988861757,3.594715455669555,0.9999998274985237,-21.81872473293273,-59.95888192138189,18.071760177612305,104.88696612892844,710,107.95534499646492,-0.006968732415208345,-0.242950378543912
-172.00069,-21.765146305467063,121363,254.168,2,491,22256.055776,1.874,0,5,2.2321239999999998,6.394884621840901e-17,-2.7247411396752512,3.6376452977314817,0.9999997904806578,-15.241205331953882,-41.21300773225978,18.071887969970703,91.24350609161267,720,103.85318337633964,-0.004012330922806173,-0.0011696616255547632
-248.12646,-21.640694639458737,122443,194.90648148148148,1,498,21769.275513545956,2.2157407407407406,0,5,2.5414188957476,6.579099405186113e-18,-2.6832441379966943,3.4494104803604295,0.9999998401011958,-21.17128296681788,-57.12957127899746,18.071792602539062,158.79767281913547,730,168.06043294641455,-0.005845689698851686,-0.011848059346672324
-272.67014,-25.236330757401866,123729,246.93001555209955,1,498,26207.78514883335,2.0847589424572317,0,5,2.469487772373376,4.4201725397206854e-17,-3.0194399655396293,4.11902745396101,0.9999997882555366,-19.436815264492274,-47.70071854400549,18.071857452392578,91.24512527479945,740,92.41681671543247,-0.005960857388720875,-0.009445858777748395
-242.24362,-21.62026544642142,124880,252.6385751520417,1,498,22682.11611404279,2.035621198957428,0,5,2.4896086280128107,-3.086632214422677e-17,-3.1817538075608174,3.7010133370967098,0.9999998119439848,-19.355813995354527,-53.05995415744328,18.07217788696289,111.2426238798633,750,111.50394907245105,-0.0023323350394410802,-0.0030823889506965685
-170.26328,-16.30345293888966,125736,270.9147196261682,14,498,17999.178474921388,2.1121495327102804,0,5,2.548170145864267,-1.6601465788787386e-17,-2.9502260430775493,3.230444685126194,0.999999825447614,-18.1764229125827,-51.95812418667521,18.072484970092773,131.64878832361984,760,132.1361047316073,-4.568249265823887e-05,-0.0002538381089156605
-290.20828,-24.915514861188793,126985,225.9767814251401,1,494,20693.10514544542,2.2962369895916734,0,5,2.49991378210655,-1.1377786000962372e-17,-3.055040095955903,3.38216119351686,0.9999998299215053,-21.43989614232224,-57.328352529703324,18.07248878479004,137.99403653038928,770,139.85514151437866,-0.00015903829394137148,-0.00021857064412311722
-132.87064,-17.772017729164666,127663,215.523598820059,2,489,17934.506080263833,2.032448377581121,0,5,2.4827229140017923,5.239990676696904e-17,-2.216082097757333,2.6417075755795993,0.9999998507043238,-17.238322608254457,-49.68679694610666,18.072647094726562,183.23863293593965,780,190.94931443519144,-0.003038404215371493,-0.0021694945999537474
-252.79716,-21.306127579841906,128846,280.5739644970414,2,494,21423.203109134836,2.0498732037193577,0,5,2.4548245824011485,-2.1021974430772194e-17,-3.233989382429453,3.5495573463016004,0.9999998133014923,-19.748236781960774,-54.30988258844985,18.072948455810547,115.23801753687161,790,116.83983707478419,-0.00420175501959652,-0.0022884219502621317
-221.6626,-17.245872527343924,129965,203.9213583556747,1,498,21034.65512022815,2.190348525469169,0,5,2.393615517493357,-2.539920413798392e-17,-3.322591942777941,3.634423001084119,0.9999998033102395,-18.421922750885606,-52.15256056106511,18.072967529296875,103.09219770155538,800,103.61802733119734,-0.0010824703838741012,-0.0005181237099862734
-159.16684,-19.10752978540983,130820,239.34269005847952,6,498,18123.406540132004,2.031578947368421,0,5,2.4352600800246225,1.2465662030878951e-17,-2.5967166595806286,3.075294258907406,0.9999998223952046,-16.604686171042093,-45.799181304131196,18.073097229003906,127.07042988274486,810,128.19626089573586,-0.00021257165567001302,-0.0004921505851236407
-190.32935,-21.442685043136727,131777,239.31138975966562,3,494,21074.55716389929,1.980146290491118,0,5,2.4123540015875977,-2.9698755935636374e-17,-3.4558129581797914,3.402171688044104,0.999999810839835,-17.871570801848243,-54.35742752596077,18.07293128967285,111.7007879278685,820,112.06213814035708,-0.00016866773898605025,-0.0012301995113634945
-133.40112,-19.949679662032562,132477,269.51428571428573,1,496,20330.355510204085,2.0485714285714285,0,5,2.6033551020408163,-1.0150610510858574e-17,-2.455212474017748,2.770412784950594,0.999999840273104,-16.492344916389207,-47.25596108933272,18.072528839111328,157.5417098161231,830,158.82028316884634,-0.004452257842029628,-0.0006106760953639156
-240.23303,-23.410986124020123,133466,273.64105156723963,3,498,19661.512207589858,2.1365015166835186,0,5,2.738697972950177,7.184456377756322e-18,-2.5880514180969634,2.9892645255171053,0.9999998520209084,-22.1600750737887,-57.14149552692398,18.071977615356445,183.14578324213022,840,189.10218748817564,-0.001074558830085559,-0.0006378411637240067
-171.94238,-17.32282642128332,134269,231.54296388542963,3,491,16274.771192709779,2.133250311332503,0,5,2.616117330868521,8.848601939727275e-18,-2.584902018655366,2.775708471072731,0.999999853505587,-19.470963613625194,-54.83930207127044,18.07125473022461,185.20414407272338,850,187.2674447403705,-0.00038057083917686363,-0.0036404740511428724
