_AvgRewardSum,_AvgDiscountedRewardSum,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-755.23334,-40.852908051164235,248.5831915617557,1,498,20852.975301008217,2.462317114664852,0,5,2.9302744540487007,2.4418106945141243e-16,-3.572575251954848,4.845208054770242,0.9999998291483273,-36.668886496458946,-78.47960340754244,20.0,136.9986904566018,60,766.6562742706734,-2.4731623415874537e-09,-2.2224502170153926e-05
-491.63333,-28.01649691097532,204.79157465602174,2,497,19036.047437082205,2.150501104127739,0,5,2.1278505217840706,-4.827876580669952e-17,-4.270612244153423,3.1432298338612443,0.999999856370924,-23.76856562494254,-83.23595003692758,20.0,193.89767566512597,120,194.2638024897654,-1.0550404994091878e-10,-9.858907024096197e-10
-338.95,-18.184037211520224,236.13035178620126,1,498,21610.487871606092,1.8919189164621397,0,5,1.8938725199230513,-3.35862396686894e-17,-4.569853733000869,3.6514936879580135,0.9999998057403459,-17.593911454029556,-64.64287002321355,20.0,105.9969575436305,180,119.68092155808533,-2.546609589870741e-10,-2.2535218135999457e-10
-373.8,-19.31612075659175,231.76998452810727,1,497,20263.358473319342,2.0071342616468972,0,5,1.844972310149846,-1.954389508709232e-17,-4.067100841440053,1.9125705016542296,0.999999900338807,-18.381407494536745,-99.99999991290028,20.0,402.72429958470866,240,402.74468098604433,-2.8039992550077386e-10,-1.624540502120908e-10
-246.35,-13.742950405690078,261.80602739726027,2,498,21840.5534248577,1.7880365296803653,0,5,1.571601167615354,1.6871334365080004e-17,-7.641418398612839,4.440577913123767,0.9999997294057171,-12.820895596431727,-69.2995742212286,20.0,54.628769256731985,300,63.147233984002945,-6.931579754620998e-10,-4.246853979594789e-10
-229.4,-12.883624034090081,286.6971843778383,3,498,18775.922289983264,1.660581289736603,0,5,1.406593304245748,1.0325779992880657e-17,-7.288386719217131,2.6356043327931706,0.9999998346001164,-11.869468031025557,-99.99999979766234,20.0,146.21430013066458,360,146.44668143005592,-3.530971071086242e-10,-1.1455170145779903e-10
-196.51666,-12.22556767002166,247.6651840635942,1,498,20983.469614953818,1.6922494558531276,0,5,1.3401339292546959,-7.5310671340145e-17,-7.792330889681551,6.308568186223962,0.9999995867798429,-10.533566145376014,-48.24883907962982,20.0,23.42556993946863,420,23.886396222779574,-4.97169811985998e-08,-4.38990257478622e-08
-190.93333,-10.686089648262483,263.3217866909754,2,498,20267.084967454957,1.7562443026435735,0,5,1.346417252987139,-3.109029290472635e-17,-14.310715990882988,8.451344660628491,0.9999994350127268,-9.91700196808918,-60.57119916061582,20.0,12.530328874703189,480,12.613683774822848,-8.731554630436733e-07,-1.9845032728227352e-08
-202.28334,-11.196868889287165,272.6152668834896,1,498,21661.852937000713,1.7983546967667878,0,5,1.4255721925372478,4.3499842250474854e-17,-7.292812198774102,2.543901105877274,0.9999998360366023,-11.031537287142239,-99.99999992944923,20.0,148.8261314437911,540,152.1810450706128,-0.01605621113252309,-8.76105843428121e-08
-175.63333,-9.536738558574564,280.18084896347483,1,498,22365.08239730493,1.6522211253701875,0,5,1.1991880577175882,-1.1222787534216784e-17,-12.25811050243471,5.126037094788923,0.999999654234804,-9.894389060056247,-80.55463619265915,20.0,32.079528685831164,600,32.38320193567952,-0.009460873806395709,-0.03006738897585759
