_AvgRewardSum,_AvgDiscountedRewardSum,_Timesteps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-501.72968,-38.629096663135115,20890,226.158867706528,1,494,18660.14980437938,2.466204506065858,0,5,2.531931232585126,-5.3362539369620466e-17,-2.8575026444309892,3.484498249428506,0.9999998452512449,-26.976516341687677,-63.907410883232096,18.057727813720703,167.03432152330748,110,180.91937807764492,-3.616262844730045e-10,-4.1937209260822783e-10
-562.2358,-27.2630326601958,22890,236.494,1,483,19290.627964000003,2.386,0,5,2.456004,-2.842170943040401e-17,-2.632970944847403,2.3258441895562454,0.9999998214958981,-26.88495387202608,-56.38537234215893,-0.8257021903991699,125.53459437520591,120,132.94555190896446,-4.973781386752307e-10,-5.563807192743297e-10
-532.98425,-30.19099360662569,24725,255.1433242506812,8,491,21634.482455434372,2.455040871934605,0,5,2.4921203661768967,3.097733997864197e-17,-2.688838461191055,3.9060991238477523,0.9999998288280958,-27.564708227053398,-58.9815259239658,18.074783325195312,136.51955949134438,130,143.14191622741978,-4.418687638008123e-14,-5.573319583618286e-14
-615.4039,-29.211536262133272,26678,212.95545314900153,1,498,22031.46601352994,2.4664618535586276,0,5,2.6953677682581105,3.09247990474186e-17,-2.6723030988064913,4.411821748076352,0.9999998170855129,-30.16453892891224,-59.38374460250806,18.0745849609375,119.5552467295414,140,136.50459493666102,-1.0751111112483613e-09,-1.1220553375324016e-09
-508.46933,-31.661275505051464,28445,221.53706847764573,1,498,21992.12638484138,2.2920203735144313,0,5,2.6923132355781285,-2.4127087801701194e-17,-3.231120651438042,4.361356807775613,0.9999998071801868,-27.163224047616776,-60.6776832197322,18.07436180114746,107.58691968673901,150,107.72616173944215,-1.2591880871326566e-09,-1.1938863231364394e-09
-425.63397,-24.97206210552867,30170,229.6782608695652,3,497,18745.476194076877,2.4307246376811595,0,5,2.206940054610376,3.295270658597566e-17,-2.9178272499329045,3.2843000004344858,0.9999998415123612,-23.371544050759574,-60.19242464919709,18.073970794677734,159.24615818838487,160,168.45275881128424,-7.276401703393276e-12,-6.6140426469019076e-12
-360.43982,-22.126022920982233,31659,228.67226326393552,8,493,17341.030264924648,2.3599731363331093,0,5,2.2787470778545686,3.8175566729891214e-17,-3.3710525879689417,3.404876290660145,0.9999998336767637,-22.869468487495375,-63.405627850881295,18.07341766357422,144.59528343940724,170,151.85945378890034,-1.3944401189291966e-13,-1.0813572259849025e-13
-436.729,-26.876875600960698,33292,249.03490508266992,1,496,21660.041035156326,2.419473361910594,0,5,2.2324928028727755,5.221379564679242e-17,-3.0872048552581135,3.8279638826425937,0.9999998233331784,-25.262695026681673,-60.21215016798456,18.07271385192871,128.15926570333474,180,128.18474277180994,-3.888711574973058e-11,-3.714251128883461e-11
-327.95868,-24.685533740485038,34607,290.545247148289,11,494,18833.403846231693,2.155893536121673,0,5,2.552883517182553,-2.1613467247455518e-17,-2.372628655482716,3.550088793819165,0.9999998281753941,-23.250317339319405,-50.867186608912974,18.071928024291992,135.48440186900586,190,138.05725321427127,-3.597122599785507e-14,-1.9539925233402755e-14
-395.4882,-23.465180475487948,36225,287.90852904820764,1,496,21238.36987781158,2.241656365883807,0,5,2.339006403547238,1.7565951440299138e-17,-3.2951696870436216,4.197035261293372,0.9999997963040901,-23.137791742925526,-55.49160825741799,18.071043014526367,96.40409194735193,200,97.89154688232455,-1.1329404081550365e-10,-1.0662515315118526e-10
-401.9803,-28.29435141699289,37894,285.66087477531454,1,496,19712.669895220388,2.31875374475734,0,5,2.466400843492568,2.5543777199284607e-17,-2.902638433518898,3.3144653623526086,0.9999998368447695,-22.55933766284871,-58.14066312980498,18.07024383544922,150.26513543782656,210,151.87790955500597,-3.796665204447436e-10,-3.497984124578579e-10
-346.5423,-24.78549589074358,39367,300.9646978954515,3,494,22307.717694698276,2.056347589952478,0,5,2.6465194501248774,-1.9295118418468436e-17,-2.8607758862797796,3.9608283287775894,0.9999998023612565,-22.01190403302711,-50.96145002282143,18.06958770751953,102.40371893040518,220,104.08886646475057,-7.1451733418825825e-12,-6.73594513500575e-12
-371.0772,-23.39400050789982,41031,299.5354567307692,12,491,19498.556435127935,2.347355769230769,0,5,2.1738151234282546,6.832141690000964e-17,-3.278445667694855,3.2143139669285214,0.9999998356020581,-21.03501125288042,-60.91927854002068,18.069063186645508,148.00185621404975,230,150.5432089141972,-1.0880185641326534e-13,-9.903189379656396e-14
-319.31598,-20.20031978821631,42237,324.52653399668327,3,488,16187.575995781182,2.30016583747927,0,5,2.5367661416521594,1.1783461621228859e-17,-3.2918975385953653,3.234417485393755,0.9999998496963671,-24.969790067738067,-68.77309021991,18.068666458129883,177.0602458747551,240,182.6126703058813,-8.462119893692943e-13,-8.402167850363185e-13
-326.61328,-23.497230124286112,43601,278.02785923753663,1,491,26835.824737059364,2.0513196480938416,0,5,2.770093566446797,0.0,-2.7866840756146787,3.2717200754143803,0.9999998382873939,-22.394850895651416,-56.85957496409658,18.06846046447754,152.95864076516136,250,153.26451839725365,-1.2869847410001967e-09,-1.242443925519865e-09
-368.6144,-23.97280060450776,45293,267.7068557919622,3,496,16643.925886804263,2.4013002364066196,0,5,1.7319841249881238,-3.359540121797164e-17,-3.1265030638512132,3.7776127017529237,0.9999998041636652,-20.510572991613234,-52.44032718293332,18.06871223449707,104.29742432332189,260,107.69324737654141,-6.587175249705979e-12,-5.243805389909539e-12
-287.10297,-20.2077988899752,46483,361.78739495798317,3,486,8337.48673186922,2.1773109243697477,0,5,2.4147793234941033,0.0,-2.841131666327895,3.1642920046544916,0.9999998443804663,-22.597980490875315,-59.11179517952931,18.069063186645508,165.1702953562773,270,165.57911546343271,-5.2655657611921924e-12,-4.7482018317168695e-12
-270.95654,-17.858476310317922,48113,248.62147239263803,41,496,11714.353035868871,2.183435582822086,0,5,1.2933452519853963,3.4873263104790195e-17,-3.3800727343894,3.457421084973745,0.9999997948512848,-15.637048665949985,-48.58945564065638,18.069448471069336,95.04344559558082,280,119.0629014909644,3.3306690738754696e-16,-7.549516567451064e-15
-242.76797,-22.679935676843606,49622,256.74685222001324,12,496,11686.263285320108,2.3233929754804508,0,5,1.410327520189225,-4.708699375481114e-17,-3.707302581305456,2.9697523153464687,0.9999998189458434,-14.735324302025946,-55.687740225634435,18.069814682006836,122.0233483612613,290,134.38662365640252,-3.483879851273741e-13,-1.318944953254686e-13
-190.27678,-9.713783294700752,50701,309.2808155699722,4,491,20009.16952074356,2.200185356811863,0,5,2.0692863419171807,0.0,-2.8697145403371125,3.3978217840823626,0.9999998052513978,-16.824317789049324,-46.295283575221866,18.070127487182617,105.46570666510803,300,105.54071199116834,-2.2049695402870384e-11,-1.1246559239452836e-12
-354.33847,-23.470248215415438,52410,307.091281451141,1,491,16644.17423059896,2.307782328847279,0,5,1.9345269134150567,-5.1970650655361336e-17,-3.3430010518347593,3.5572797438586186,0.9999998106219153,-19.497676055792436,-54.8028694724385,18.07035255432129,111.53231754982407,310,115.08718033390178,-1.8554602299047929e-10,-2.1818946649432291e-10
-346.43793,-23.279858882379063,54094,314.24881235154396,3,496,17779.357926142937,2.1585510688836105,0,5,2.126286736703133,0.0,-3.105728702402842,3.0618837513534634,0.9999998362568725,-19.32815255459275,-57.26229799713715,18.070480346679688,149.18798299982484,320,149.72696127690023,-8.155032205081625e-12,-9.159117908552616e-12
-239.97668,-17.686048288161764,55372,261.5242566510172,8,492,14651.390256685303,2.1455399061032865,0,5,1.911525490974013,4.4478418513934285e-17,-3.0599531160120215,2.992157229260163,0.9999998319134508,-17.532020763028083,-53.94125320778704,18.070585250854492,141.57754952750244,330,142.6941479555318,-1.2361667245386343e-11,-1.262634441445698e-11
-270.8239,-20.258434796460676,56850,310.84573748308526,41,491,16983.158882372223,2.1332882273342353,0,5,2.116875655761269,-4.807460999730042e-17,-3.5200784353945425,3.7824365876265764,0.9999997848483042,-17.090076893036024,-49.81190980315623,18.070585250854492,86.41126078904858,340,87.2426416515678,-1.3121725928044725e-11,-1.3397505327361614e-11
-380.5838,-23.146025764574553,58658,339.0973451327434,2,491,12240.286984102122,2.150442477876106,0,5,2.09683608739917,7.859986015045356e-18,-3.743569010038636,3.30252246965481,0.9999998260376779,-19.897807275713387,-62.93664463366387,18.070444107055664,132.17509450204886,350,134.6010058560534,-1.2531531368153992e-11,-1.4131806835848693e-11
-196.88893,-14.558625324486371,59625,366.92450879007237,41,491,20438.369688874533,1.8541882109617374,0,5,2.734685147616964,7.34790833257601e-18,-3.23920898366121,3.459818890290402,0.999999813366066,-19.005807726565788,-53.71779239082885,18.0701961517334,114.83624766218357,360,114.8423067913055,-1.2759571177411999e-11,-9.175549209317069e-12
-327.17917,-19.362644034634336,61559,256.722854188211,1,496,10912.30788513179,2.3479834539813855,0,5,1.5267875571202314,2.939163333030404e-17,-3.6319501381085866,3.896960585169369,0.9999997713456831,-16.016175129697903,-47.78421031509369,18.069875717163086,76.50691695713383,370,80.05628247342159,-1.0278131679086755e-09,-8.076472823859149e-10
-198.08041,-19.25127799333935,62549,271.2171717171717,6,496,18347.715462707885,2.1151515151515152,0,5,2.0210835629017447,0.0,-3.0001283583740292,2.7169612460402446,0.9999998504185563,-18.258006223203736,-58.37162195774406,18.069543838500977,178.77416878125626,380,179.66592355230793,-1.945843486339527e-11,-1.623146062001979e-11
-226.34232,-15.075597795254637,63910,226.11682586333578,1,496,13903.243515567765,2.1947097722263043,0,5,1.6542262383247828,-4.17659212790654e-17,-3.1974304645050378,2.9547986607434296,0.9999998246564198,-15.633670455624218,-52.10416162947711,18.069252014160156,130.09992683623994,390,131.95944463198427,-2.693598899483618e-09,-3.1061448968472405e-09
-205.39885,-17.08846662837007,65312,277.90014265335236,2,479,10301.205435072376,2.2061340941512126,0,5,1.283471645356847,-2.027226064936092e-17,-3.615342565711346,3.40399689964128,0.9999997847108043,-13.553440408174135,-47.13949891089847,18.069129943847656,86.30116170902727,400,90.65326224028084,-2.1922041959498983e-10,-4.388267527133394e-11
-233.8937,-15.354164763684839,66589,247.079874706343,1,481,13698.200354565352,2.3194988253719657,0,5,1.59095104091483,0.0,-3.529403061426708,3.1220111237193495,0.9999998231297581,-17.233748493544013,-57.14325771833617,18.06910514831543,127.86469387471472,410,131.1386113653077,-3.5125886643783133e-09,-3.5026002098703657e-09
-229.81754,-15.56070268199186,68039,344.1772413793103,43,491,9074.145826872771,2.129655172413793,0,5,1.768017122473246,-2.940176837628001e-17,-3.2505130519643206,3.745954544500829,0.9999997726471929,-14.883650171728789,-43.478035810639795,18.069190979003906,77.38463702131483,420,78.1246749691502,-6.974221200550801e-11,-1.887121570121053e-10
-136.9195,-15.684893927239505,68842,240.97758405977584,3,496,16622.48517623048,2.1855541718555416,0,5,2.23580626200937,1.769720387945455e-17,-2.362486159035676,2.751006140661167,0.9999998350824321,-15.29303841974677,-43.944010483790194,18.06928062438965,147.07159182944125,430,147.07537730433907,-3.22398330254714e-10,-2.7010815806249866e-10
-284.21344,-19.713238377741106,70466,334.19458128078816,8,488,10480.673960785265,2.3368226600985222,0,5,1.505392860176175,1.7501052604928576e-17,-3.0156978576879707,3.5519818649349317,0.9999997939547056,-16.40834548206691,-45.68049144716816,18.06937599182129,94.21845339748779,440,94.67524179940938,-3.244007285019279e-10,-2.5751445420496566e-10
-330.2062,-20.863701214908502,72346,258.2,9,496,21538.479148936167,1.9085106382978723,0,5,2.1980126754187417,-3.7794826370218094e-17,-5.259863529346129,3.7613030422027816,0.999999782612041,-16.565366628138996,-64.95667301015726,18.038408279418945,84.64194029176419,450,84.68729265345681,-2.8248869909930363e-10,-9.784395516021505e-10
-121.36851,-12.95135031386835,73645,229.91608929946113,16,496,5414.951388555535,2.628175519630485,0,5,0.7293370099934752,7.657889376937184e-17,-6.635399006141974,5.168541637213803,0.9999996101497177,-8.445903845450559,-42.4866481966022,18.069629669189453,26.31864569341636,460,56.95164083322559,-4.0171976856129277e-10,-7.725464712393659e-11
-286.56354,-23.20359644010439,75356,273.6867329047341,1,496,15682.687369279332,2.4056107539450613,0,5,1.5268884493057437,-3.322233714833899e-17,-3.8701986230405163,3.5189487411221583,0.9999997905231196,-15.5277816566955,-52.47882960509843,18.06973648071289,91.15625040598722,470,100.35561178044708,-9.046920118827018e-06,-1.6762313759244307e-09
-219.03738,-19.06790335006173,76640,255.80919003115264,6,482,15951.483061960773,2.1409657320872273,0,5,1.7129947059908193,-4.4270575436766365e-17,-2.9853048450331334,3.272428115980385,0.9999998063001442,-15.722450401580604,-46.542852504052824,18.069820404052734,106.63242090839296,480,107.12635041313142,-3.218092459178479e-11,-3.227250470638765e-06
-130.79291,-12.53678226707561,77744,295.19202898550725,8,496,8585.195008926696,2.260869565217391,0,5,0.997164461247637,-6.436075505073371e-18,-4.569549350453126,3.3118916621021444,0.999999770764508,-10.825164759527691,-50.692890343707745,18.069942474365234,76.11951051652969,490,86.31583516296254,-9.582779014749576e-12,-5.313527395855999e-12
-235.11763,-13.577143902675463,79181,296.3256784968685,14,493,9746.237705263373,2.0995128740431452,0,5,1.4493873757911135,-9.889251715519836e-18,-3.996562566020173,3.884393071534017,0.9999997686574409,-15.511359076632498,-50.062392351137454,18.0699520111084,74.73922792093056,500,78.27836471146064,-1.4374057499821902e-11,-1.2152057138337113e-11
-319.50528,-19.863797678433464,80990,257.09673852957434,1,483,16155.940337621516,2.1907131011608625,0,5,1.8149275732998909,3.1422564323276956e-17,-4.0295858406278695,2.9637748185630337,0.9999998292339777,-16.67373418640524,-63.868145550877884,18.037004470825195,137.1663270428498,510,138.16644921928406,-1.0438281350388934e-09,-1.4225063127426552e-08
-112.501175,-6.395735471387505,81857,295.2583621683968,2,486,12602.295417386711,1.908881199538639,0,5,1.5914666836949851,-1.6390835888352946e-17,-2.374661322632865,3.4473504566657414,0.9999997730659399,-12.311995999938912,-33.240193014572284,18.069969177246094,77.67129385910503,520,87.05013568661367,-6.359623938578807e-11,-4.685940524495891e-11
-170.98172,-9.821582649315399,82783,248.49784017278617,1,483,20249.77699317532,2.037796976241901,0,5,2.3085065937705544,2.301974305918251e-17,-3.531284566732311,3.255521365643618,0.999999817002909,-17.50996575684788,-56.10391537976287,18.070003509521484,119.44614992970442,530,124.93405218002367,-1.1561431811912826e-09,-1.16485843193459e-09
-137.1597,-9.936826313409794,83770,225.016210739615,6,496,14570.153739238263,2.050658561296859,0,5,1.5415066584955999,0.0,-3.9067772076174094,2.871342121878993,0.9999998151142159,-12.990532416744776,-55.25255905935069,18.070213317871094,117.01928922978814,540,121.71518366755829,-2.0372370457266697e-10,-1.2278200678395024e-10
-304.2542,-19.969656854076003,85412,251.00365408038977,9,483,17154.398281410184,1.9859926918392206,0,5,2.0637502021390386,2.5963802768334963e-17,-3.168510933563128,3.7166196209391753,0.9999997906449445,-17.434927819206273,-47.704160506255676,18.070518493652344,91.26263698249657,550,94.51212693726758,-1.6850454365169298e-10,-1.3854162261850433e-10
-251.03145,-13.370816329852142,86953,277.37053861129135,6,493,19257.49735396039,1.7585983127839067,0,5,2.0741067958180492,0.0,-4.983983554370453,3.4850725897272214,0.999999792431109,-15.509259647413208,-63.5316714055344,18.070697784423828,92.83974438659494,560,93.63320593555183,-1.0999823274460141e-10,-2.394098252977983e-10
-204.90572,-10.834227682855797,88195,250.4219001610306,1,497,14833.441968048004,2.4009661835748792,0,5,1.6717542999836634,4.5767648036077307e-17,-3.341922302845717,3.3135851069131754,0.999999803835361,-15.712955800300609,-49.78559592053503,18.070743560791016,103.94852846212815,570,103.95502217315361,-3.069677845246588e-10,-2.776194829579026e-10
-263.46347,-16.767073834667546,89642,311.59778852798894,9,497,16427.998557652583,2.02418797512094,0,5,2.0623036771739924,0.0,-3.296969188398192,3.87098138810125,0.9999997802787062,-17.164692882962,-47.17513765066503,18.070701599121094,82.85432997806991,580,83.53123909364588,-8.975664655963556e-11,-1.3605183646347996e-10
-198.77527,-16.291354078073475,91091,263.93167701863354,7,497,10652.635083523013,2.150448585231194,0,5,1.4708089775152517,-6.374779547882196e-17,-3.716818226898985,3.7528374624979524,0.9999997561249715,-12.706214139055568,-43.18754462474534,18.070514678955078,67.25515042083485,590,73.00285950414533,-6.973865929182921e-11,-2.468913962161423e-11
-100.81621,-13.180272713767868,92071,236.89285714285714,6,496,11216.214030612246,2.0051020408163267,0,5,1.4540556018325697,-1.1600697726695514e-16,-4.2107970221495625,3.6256282440127365,0.9999997328896554,-9.076934762560528,-40.605435303205354,18.070125579833984,56.063355407178456,600,66.4675644197179,-3.5169815726376896e-08,-2.6717561496525377e-10
-218.79858,-15.6484180563935,93341,206.1496062992126,7,493,23420.48627937256,1.7929133858267716,0,5,2.066563953127906,-4.4758597528195287e-17,-3.2197865812932895,3.2815610964880593,0.9999998080299054,-16.11929148195592,-49.66325071307764,18.069669723510742,108.53568339307404,610,119.68935821888233,-1.1284061907090859e-08,-4.544633136482901e-08
-203.11711,-6.445792954029999,94396,225.92890995260663,1,493,21405.698263740705,2.309952606635071,0,5,1.823360661260978,-1.0776003575508629e-16,-3.395967497524679,3.136878421746968,0.9999998293888682,-18.702928555447148,-58.51221981330136,18.069486618041992,137.41823571052083,620,144.17005738390537,-3.1063196459513165e-10,-2.7655988610320037e-09
-172.2882,-10.457342349611455,95827,299.8860936408106,3,497,6906.991218213454,2.2166317260656885,0,5,1.18437747373839,6.951501258309855e-17,-4.6934145141359345,4.060660245521685,0.9999997242490881,-11.38201228749727,-45.422981513816424,18.06964683532715,52.604867852826374,630,65.62017848530608,-3.8746783559417963e-13,-2.460254222569347e-13
-258.55368,-18.543930449971217,97636,263.22332780541734,1,497,11893.018118057827,2.3819789939192924,0,5,1.2178289194039629,0.0,-5.276641769127781,3.039583822294674,0.9999998066407196,-13.37004736886844,-67.94867140257573,18.069704055786133,106.98657368277149,640,107.28076329637496,-2.9524738209829593e-10,-8.370770743226785e-11
-154.65477,-15.357500697948888,98936,277.20076923076925,3,496,10865.108153254438,1.96,0,5,1.3676307692307692,1.0931426704001541e-17,-3.725921396880826,4.025535672293101,0.9999997214456852,-10.83330905626978,-37.585153822920816,18.069753646850586,51.551287354392656,650,53.93603099285311,-5.83593173786312e-11,-1.4367618206279076e-11
-99.06346,-6.019138929008445,99999,216.15616180620884,16,496,8224.30298884306,1.953904045155221,0,5,1.2631620867475124,-4.010589289332645e-17,-4.439574872882961,4.585874010013248,0.9999996587803567,-8.809618148892392,-34.83141479036894,18.069690704345703,34.35508617949662,660,36.02023636626338,-6.65538291144685e-10,-3.221800604080727e-11
-106.92039,-7.246703355934395,100896,270.37012263099217,12,496,15991.698014812164,2.0055741360089185,0,5,1.3700915599999504,-3.1685294794207366e-17,-2.8265247672778298,3.335658482959159,0.9999997720125277,-11.192681942620059,-35.987704238793484,18.06950569152832,76.95857212284878,670,79.02169747334666,-7.851985728279942e-11,-7.474633134663122e-08
-151.66678,-7.56192235061731,102149,259.537110933759,9,497,18190.94455254715,1.9193934557063048,0,5,1.5633349872516653,-2.2682928515885083e-17,-4.08163609618713,3.869004762340374,0.9999997388495049,-11.561134406753567,-42.820026106822965,18.069307327270508,58.65136992627899,680,58.77522971173617,-4.722888746755416e-13,-1.1600320704019396e-10
-102.159676,-8.53196868912795,103047,246.75389755011136,3,483,12760.769054965003,1.7082405345211582,0,5,1.4003997996041688,-1.582500525078174e-17,-2.984078869164065,3.7227985265846937,0.9999997395775032,-10.521258914640178,-33.43847150195141,18.06919288635254,58.97977549006827,690,59.384212996410106,-2.0556001345539698e-11,-1.804179028397357e-11
-188.94221,-11.38569813171294,104521,180.27408412483038,9,492,10982.7444165628,1.6601085481682496,0,5,1.5418686449337131,-3.856405621493081e-17,-4.452968308155798,4.068017382602325,0.9999997305252523,-12.123138971374475,-45.172380737418266,18.069059371948242,55.083774130127765,700,55.51642805438574,-1.7030821197749901e-13,-2.7977620220553945e-13
-195.66122,-12.446046452953215,105958,233.8796102992345,1,496,11265.038394280979,1.9735560194850383,0,5,1.4759882593879134,0.0,-4.521826787256682,2.9452227078419213,0.999999809404771,-12.836449196383011,-60.28603147519583,18.069019317626953,110.11199665547969,710,110.35617621091563,-6.76896982909625e-10,-2.224260775562925e-09
-65.32799,-4.145796966479328,106832,200.44050343249427,8,479,6622.72472102802,2.037757437070938,0,5,1.084386732925239,-1.0568713460962589e-16,-5.197864462231969,4.820182504833101,0.999999616179501,-7.047685558116058,-34.132554872508976,18.06917381286621,27.152107516929338,720,42.99211671860075,-9.747758156208874e-14,-2.731148640577885e-14
-170.26913,-12.645608287863517,108134,250.44930875576037,3,482,15902.06924299376,1.73963133640553,0,5,1.6411175292177222,0.0,-4.9764947882183925,3.2129825141473973,0.9999997877303229,-12.203386621782911,-59.091805238659525,18.069259643554688,88.77364605261836,730,92.55608306863569,-6.213851655445524e-11,-5.454081630773544e-12
-190.16727,-16.683990937755045,109412,255.35054773082942,3,479,13914.268352595142,2.0179968701095463,0,5,1.660865471038717,2.2239209256967142e-17,-4.109032789275667,2.7250227026081917,0.9999998284771223,-13.705138137203043,-61.617499798431716,18.069305419921875,135.96151231841756,740,137.42037910408655,-2.822186928597148e-13,-4.229128158783624e-11
-148.1475,-11.28501894485466,110681,278.628841607565,9,497,17018.07421938311,1.847123719464145,0,5,1.9372277396186324,2.7996167681643035e-18,-5.456584974149205,3.7747377539865363,0.9999997391639651,-10.87399450523762,-52.713188920738396,18.069385528564453,58.79287652963672,750,60.83232914852478,-2.864375403532904e-14,-4.263256414560601e-14
-135.70491,-12.236910753648957,112120,287.92703266157054,46,497,13428.01482865147,1.8902015288394718,0,5,1.2888477008732706,-4.937753549410008e-18,-7.039530504718856,6.033735863203598,0.9999995486210079,-8.665162647168028,-39.85637848936129,18.069517135620117,19.632568465077266,760,21.570353425412687,-2.4424906541753444e-15,-1.1102230246251565e-15
-181.39511,-15.902287633926784,113458,324.08744394618833,6,497,17936.822697352985,1.749626307922272,0,5,1.9066702639416753,6.372580589776683e-17,-3.470707710649668,3.1991617473743603,0.9999997906102972,-12.487524831706336,-45.6382237490232,18.069490432739258,91.23242060051862,770,95.38812115147384,-2.6489921367556235e-13,-5.018208071305708e-13
-115.02541,-10.279121016365536,114729,231.3351691581432,12,487,10012.729518441094,1.5798583792289536,0,5,1.0807587525635416,3.354253669992605e-17,-6.428994059497491,5.106005342760229,0.9999996130582682,-8.322125456993767,-41.55189992777108,18.06947135925293,26.715825480355466,780,31.42303216587457,-4.773959005888173e-14,-6.505906924303417e-14
-190.03032,-9.806512468481255,116167,262.143949930459,1,493,17197.54603780556,1.377607788595271,0,5,1.8692343329574184,-2.964712388428791e-17,-4.21579806830941,3.759588061703263,0.9999997548407896,-12.601146224222518,-46.99350959857449,18.069398880004883,66.55180327161237,790,70.59767914177533,-8.409786200758163e-10,-1.459169673978522e-09
-161.83969,-12.703877205011054,117799,254.19669117647058,1,497,13561.73643513012,1.9136029411764706,0,5,1.656138489403114,-5.224578939412501e-17,-5.8034955730579325,6.204468032911745,0.9999995452195932,-9.216065921344624,-34.73827325588656,18.069467544555664,19.339680408335248,800,21.849137635692045,-9.331195816031368e-10,-1.954268968873407e-09
-139.74411,-11.708979331950857,118911,297.4343525179856,9,497,26818.288855875733,1.6564748201438848,0,5,2.178753040732882,-1.2779545607196047e-17,-4.011671447101463,3.5256786132349647,0.9999997624913441,-11.619248325594748,-45.40051135706814,18.069597244262695,70.90893605642984,810,72.81708795828348,-1.3011813848606835e-13,-8.637535131583718e-14
-117.37659,-8.35820024366797,120249,194.10986547085201,9,488,9704.652354092515,1.2264573991031391,0,5,0.961422577034192,2.1241935299255612e-17,-5.077154028510801,5.5513271282394525,0.999999577528556,-8.21032892707332,-32.24581694762965,18.069917678833008,22.411192231887917,820,24.791749261913363,-5.45785638905727e-13,-2.424727085781342e-13
-154.55048,-17.298585231709602,121882,259.67421922841396,9,497,11531.37212775843,1.9638701775872627,0,5,1.0636058423010706,-1.7404598548930807e-17,-6.821544394970516,6.615139780914476,0.9999995012978323,-8.510823473072893,-35.86800731625098,18.01860237121582,16.083371267005198,830,16.100083806712682,-4.793943020331426e-13,-6.95221658020273e-13
