_AvgRewardSum,_AvgDiscountedRewardSum,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-765.25,-38.161966532468384,242.25055019468428,1,498,21258.06859416148,2.4873878449297444,0,5,2.935637446156639,2.441851622808538e-16,-3.474094051737871,5.121337195541686,0.9999998206809426,-37.120580503848586,-75.86591038361878,20.0,124.3792818533352,60,758.629225581175,-6.30138607959907e-10,-2.303622294030916e-06
-765.76666,-37.59368340871723,247.30974209579298,1,499,20968.416355267218,2.503384457201611,0,5,2.928250905144421,-4.383435607465274e-17,-3.1461871946901807,5.135652175842139,0.9999998217662315,-37.6282590145911,-72.9323220594089,20.0,125.91573491041184,120,247.0872922303685,-2.2269519561746165e-11,-3.160951500547071e-10
-753.13336,-38.63782897481164,242.38107283035325,1,497,19894.805939189202,2.5077191452245966,0,5,2.9081174754162777,-5.577744981980725e-17,-3.4175503249902697,5.137759985966397,0.9999998215870416,-37.59403160519859,-75.90459448740812,20.0,125.66295509893403,180,134.74049206428532,-3.793410030539235e-12,-7.958966818932822e-12
-702.26666,-38.30667454613097,258.6740296905741,1,498,21831.309500824733,2.4414237166875337,0,5,2.9321349073895844,0.0,-3.3432676016078124,4.559600279445818,0.9999998366673816,-35.83208690261933,-76.7702389928774,20.0,149.93883851103217,240,150.31684361517208,-4.442002321525251e-12,-4.555689159246867e-12
-671.8333,-38.42095003539921,263.0153154805576,1,498,21444.26746536269,2.407648569332355,0,5,2.9749635096586284,0.0,-3.2728730334211598,4.484442994366326,0.9999998371229044,-35.0653601413137,-75.25361429100246,20.0,150.77866492027132,300,150.97000663321916,-5.782485601457665e-12,-4.602540570886049e-12
-656.43335,-38.808563494588604,269.7103240245208,1,498,21694.77304997772,2.421426486328695,0,5,3.059433870556623,-3.318677757758569e-17,-3.010263622590843,4.470479784360789,0.9999998411491086,-36.285236519696625,-74.18573320339678,20.0,158.51875711333253,360,158.90975223595564,-7.256195644345098e-12,-6.6990857305881946e-12
-593.9167,-36.05449847463438,255.47830139823927,1,498,22316.2116213509,2.398032107716209,0,5,3.0004518498235737,2.9437296147492498e-18,-3.0830314956580307,4.110032831683859,0.9999998502497389,-34.89182504647307,-76.06746670045786,20.0,178.3711985738798,420,178.88324168267692,-4.78972417283785e-12,-3.752997912442879e-12
-569.61664,-38.037679320269426,266.1214147077852,1,498,21111.921208436386,2.370066853569118,0,5,3.051534457467197,-1.5323328353679107e-17,-3.115366724761414,3.9545021290607743,0.9999998552462672,-34.63765938829573,-77.68134185671106,20.0,190.89762108709496,480,190.91624277844213,-2.4806601217619573e-11,-5.063505170710414e-12
-577.63336,-33.4935694361419,263.50253369272235,1,498,21977.088160696305,2.4462533692722372,0,5,2.9627986312218018,-1.5321676242805394e-18,-2.854226776828282,4.04658589873088,0.9999998539589141,-35.41708598431089,-74.50508976407792,20.0,187.54702173480902,540,188.26302646362464,-0.002899320606909228,-7.353340158999799e-11
-507.13333,-34.70012790558689,251.2891651031895,1,498,20793.497762529965,2.384967166979362,0,5,2.960266509240942,-1.8330136241465998e-17,-2.915257130552128,3.815172581231767,0.9999998574381019,-33.48287182586576,-74.42088912595702,20.0,197.35826412684517,600,198.73523149765364,-0.0010269051420597197,-0.001290446382426813
-505.33334,-31.85635287541103,241.1974090801046,1,498,22664.92501824554,2.3955312574280963,0,5,2.9215203203326956,-8.44476747991562e-18,-3.045794727938384,3.8723401269718845,0.9999998565680133,-33.9906785651626,-76.46571539276323,20.0,194.57083449263197,660,194.79666736131352,-0.00092065117836726,-0.00016524742135293202
-433.5,-35.473326819476206,253.33096553538542,1,498,22745.71340314561,2.3186003683241254,0,5,2.963739793201653,-2.2432288421786904e-17,-2.7154651917948636,3.6837688296284057,0.9999998577058578,-31.694870233817795,-69.94305311750529,20.0,199.17357763893935,720,203.2014693137364,-0.013051322702066548,-0.014123524578944169
-427.9,-31.86744565685789,258.65901771336553,1,498,20569.265239400116,2.390633387010199,0,5,2.8078188688155277,-3.051176535738487e-17,-2.849080172501987,3.509310989165576,0.9999998655471922,-32.14326078170918,-74.58079044725795,20.0,222.69654404593146,780,224.15134611499,-0.00630385765088981,-0.006308184376979442
